[2026-09-20 17:55:47] Etapa 2 iniciada
[2026-09-20 17:55:47] Configuração: 16 workers para varredura e logs
[2026-09-20 17:55:47] Fase 1/4 iniciada — varredura paralela do disco
[2026-09-20 17:55:47] Fase 1/4 | diretórios visitados=1 | arquivos encontrados=0 | assessments lidos=0
[2026-09-20 18:00:50] Fase 1/4 | diretórios visitados=22,500 | arquivos encontrados=1,085,056 | assessments lidos=2,216
[2026-09-20 18:00:52] Fase 1/4 | diretórios visitados=22,600 | arquivos encontrados=1,092,843 | assessments lidos=2,216
[2026-09-20 18:00:54] Fase 1/4 | diretórios visitados=22,700 | arquivos encontrados=1,101,723 | assessments lidos=2,216
[2026-09-20 18:00:55] Fase 1/4 concluída — assessments=605; candidatos=347,275
[2026-09-20 18:00:55] Fase 2/4 iniciada — validação paralela dos execution logs
[2026-09-20 18:00:58] Fase 2/4 | logs verificados=1/39,328 | logs válidos=0
[2026-09-20 18:00:58] Fase 2/4 | logs verificados=100/39,328 | logs válidos=88
[2026-09-20 18:00:58] Fase 2/4 | logs verificados=200/39,328 | logs válidos=165
[2026-09-20 18:00:58] Fase 2/4 | logs verificados=300/39,328 | logs válidos=247
[2026-09-20 18:00:58] Fase 2/4 | logs verificados=400/39,328 | logs válidos=322
[2026-09-20 18:00:58] Fase 2/4 | logs verificados=500/39,328 | logs válidos=397
[2026-09-20 18:00:58] Fase 2/4 | logs verificados=600/39,328 | logs válidos=451
[2026-09-20 18:00:58] Fase 2/4 | logs verificados=700/39,328 | logs válidos=515
[2026-09-20 18:00:58] Fase 2/4 | logs verificados=800/39,328 | logs válidos=583
[2026-09-20 18:00:59] Fase 2/4 | logs verificados=900/39,328 | logs válidos=649
[2026-09-20 18:00:59] Fase 2/4 | logs verificados=1,000/39,328 | logs válidos=726
[2026-09-20 18:00:59] Fase 2/4 | logs verificados=1,100/39,328 | logs válidos=811
[2026-09-20 18:00:59] Fase 2/4 | logs verificados=1,200/39,328 | logs válidos=902
[2026-09-20 18:00:59] Fase 2/4 | logs verificados=1,300/39,328 | logs válidos=977
[2026-09-20 18:00:59] Fase 2/4 | logs verificados=1,400/39,328 | logs válidos=1,064
[2026-09-20 18:00:59] Fase 2/4 | logs verificados=1,500/39,328 | logs válidos=1,134
[2026-09-20 18:00:59] Fase 2/4 | logs verificados=1,600/39,328 | logs válidos=1,217
[2026-09-20 18:01:00] Fase 2/4 | logs verificados=1,700/39,328 | logs válidos=1,299
[2026-09-20 18:01:00] Fase 2/4 | logs verificados=1,800/39,328 | logs válidos=1,377
[2026-09-20 18:01:00] Fase 2/4 | logs verificados=1,900/39,328 | logs válidos=1,454
[2026-09-20 18:01:00] Fase 2/4 | logs verificados=2,000/39,328 | logs válidos=1,532
[2026-09-20 18:01:00] Fase 2/4 | logs verificados=2,100/39,328 | logs válidos=1,607
[2026-09-20 18:01:00] Fase 2/4 | logs verificados=2,200/39,328 | logs válidos=1,684
[2026-09-20 18:01:00] Fase 2/4 | logs verificados=2,300/39,328 | logs válidos=1,747
[2026-09-20 18:01:00] Fase 2/4 | logs verificados=2,400/39,328 | logs válidos=1,821
[2026-09-20 18:01:00] Fase 2/4 | logs verificados=2,500/39,328 | logs válidos=1,900
[2026-09-20 18:01:00] Fase 2/4 | logs verificados=2,600/39,328 | logs válidos=1,974
[2026-09-20 18:01:01] Fase 2/4 | logs verificados=2,700/39,328 | logs válidos=2,031
[2026-09-20 18:01:01] Fase 2/4 | logs verificados=2,800/39,328 | logs válidos=2,108
[2026-09-20 18:01:01] Fase 2/4 | logs verificados=2,900/39,328 | logs válidos=2,171
[2026-09-20 18:01:01] Fase 2/4 | logs verificados=3,000/39,328 | logs válidos=2,237
[2026-09-20 18:01:01] Fase 2/4 | logs verificados=3,100/39,328 | logs válidos=2,315
[2026-09-20 18:01:01] Fase 2/4 | logs verificados=3,200/39,328 | logs válidos=2,379
[2026-09-20 18:01:01] Fase 2/4 | logs verificados=3,300/39,328 | logs válidos=2,437
[2026-09-20 18:01:01] Fase 2/4 | logs verificados=3,400/39,328 | logs válidos=2,481
[2026-09-20 18:01:02] Fase 2/4 | logs verificados=3,500/39,328 | logs válidos=2,543
[2026-09-20 18:01:02] Fase 2/4 | logs verificados=3,600/39,328 | logs válidos=2,600
[2026-09-20 18:01:02] Fase 2/4 | logs verificados=3,700/39,328 | logs válidos=2,664
[2026-09-20 18:01:02] Fase 2/4 | logs verificados=3,800/39,328 | logs válidos=2,731
[2026-09-20 18:01:02] Fase 2/4 | logs verificados=3,900/39,328 | logs válidos=2,795
[2026-09-20 18:01:02] Fase 2/4 | logs verificados=4,000/39,328 | logs válidos=2,880
[2026-09-20 18:01:03] Fase 2/4 | logs verificados=4,100/39,328 | logs válidos=2,917
[2026-09-20 18:01:04] Fase 2/4 | logs verificados=4,200/39,328 | logs válidos=2,985
[2026-09-20 18:01:04] Fase 2/4 | logs verificados=4,300/39,328 | logs válidos=3,051
[2026-09-20 18:01:04] Fase 2/4 | logs verificados=4,400/39,328 | logs válidos=3,123
[2026-09-20 18:01:04] Fase 2/4 | logs verificados=4,500/39,328 | logs válidos=3,200
[2026-09-20 18:01:04] Fase 2/4 | logs verificados=4,600/39,328 | logs válidos=3,277
[2026-09-20 18:01:04] Fase 2/4 | logs verificados=4,700/39,328 | logs válidos=3,352
[2026-09-20 18:01:05] Fase 2/4 | logs verificados=4,800/39,328 | logs válidos=3,419
[2026-09-20 18:01:05] Fase 2/4 | logs verificados=4,900/39,328 | logs válidos=3,500
[2026-09-20 18:01:05] Fase 2/4 | logs verificados=5,000/39,328 | logs válidos=3,570
[2026-09-20 18:01:05] Fase 2/4 | logs verificados=5,100/39,328 | logs válidos=3,630
[2026-09-20 18:01:05] Fase 2/4 | logs verificados=5,200/39,328 | logs válidos=3,697
[2026-09-20 18:01:06] Fase 2/4 | logs verificados=5,300/39,328 | logs válidos=3,770
[2026-09-20 18:01:06] Fase 2/4 | logs verificados=5,400/39,328 | logs válidos=3,844
[2026-09-20 18:01:06] Fase 2/4 | logs verificados=5,500/39,328 | logs válidos=3,908
[2026-09-20 18:01:06] Fase 2/4 | logs verificados=5,600/39,328 | logs válidos=3,975
[2026-09-20 18:01:06] Fase 2/4 | logs verificados=5,700/39,328 | logs válidos=4,052
[2026-09-20 18:01:06] Fase 2/4 | logs verificados=5,800/39,328 | logs válidos=4,133
[2026-09-20 18:01:06] Fase 2/4 | logs verificados=5,900/39,328 | logs válidos=4,204
[2026-09-20 18:01:06] Fase 2/4 | logs verificados=6,000/39,328 | logs válidos=4,265
[2026-09-20 18:01:06] Fase 2/4 | logs verificados=6,100/39,328 | logs válidos=4,330
[2026-09-20 18:01:06] Fase 2/4 | logs verificados=6,200/39,328 | logs válidos=4,408
[2026-09-20 18:01:07] Fase 2/4 | logs verificados=6,300/39,328 | logs válidos=4,474
[2026-09-20 18:01:07] Fase 2/4 | logs verificados=6,400/39,328 | logs válidos=4,555
[2026-09-20 18:01:07] Fase 2/4 | logs verificados=6,500/39,328 | logs válidos=4,641
[2026-09-20 18:01:07] Fase 2/4 | logs verificados=6,600/39,328 | logs válidos=4,715
[2026-09-20 18:01:07] Fase 2/4 | logs verificados=6,700/39,328 | logs válidos=4,809
[2026-09-20 18:01:07] Fase 2/4 | logs verificados=6,800/39,328 | logs válidos=4,897
[2026-09-20 18:01:07] Fase 2/4 | logs verificados=6,900/39,328 | logs válidos=4,984
[2026-09-20 18:01:07] Fase 2/4 | logs verificados=7,000/39,328 | logs válidos=5,059
[2026-09-20 18:01:07] Fase 2/4 | logs verificados=7,100/39,328 | logs válidos=5,133
[2026-09-20 18:01:07] Fase 2/4 | logs verificados=7,200/39,328 | logs válidos=5,213
[2026-09-20 18:01:07] Fase 2/4 | logs verificados=7,300/39,328 | logs válidos=5,284
[2026-09-20 18:01:07] Fase 2/4 | logs verificados=7,400/39,328 | logs válidos=5,360
[2026-09-20 18:01:07] Fase 2/4 | logs verificados=7,500/39,328 | logs válidos=5,442
[2026-09-20 18:01:07] Fase 2/4 | logs verificados=7,600/39,328 | logs válidos=5,501
[2026-09-20 18:01:07] Fase 2/4 | logs verificados=7,700/39,328 | logs válidos=5,580
[2026-09-20 18:01:07] Fase 2/4 | logs verificados=7,800/39,328 | logs válidos=5,669
[2026-09-20 18:01:07] Fase 2/4 | logs verificados=7,900/39,328 | logs válidos=5,747
[2026-09-20 18:01:07] Fase 2/4 | logs verificados=8,000/39,328 | logs válidos=5,829
[2026-09-20 18:01:07] Fase 2/4 | logs verificados=8,100/39,328 | logs válidos=5,905
[2026-09-20 18:01:08] Fase 2/4 | logs verificados=8,200/39,328 | logs válidos=5,980
[2026-09-20 18:01:08] Fase 2/4 | logs verificados=8,300/39,328 | logs válidos=6,034
[2026-09-20 18:01:08] Fase 2/4 | logs verificados=8,400/39,328 | logs válidos=6,115
[2026-09-20 18:01:08] Fase 2/4 | logs verificados=8,500/39,328 | logs válidos=6,197
[2026-09-20 18:01:08] Fase 2/4 | logs verificados=8,600/39,328 | logs válidos=6,264
[2026-09-20 18:01:08] Fase 2/4 | logs verificados=8,700/39,328 | logs válidos=6,324
[2026-09-20 18:01:08] Fase 2/4 | logs verificados=8,800/39,328 | logs válidos=6,395
[2026-09-20 18:01:08] Fase 2/4 | logs verificados=8,900/39,328 | logs válidos=6,472
[2026-09-20 18:01:08] Fase 2/4 | logs verificados=9,000/39,328 | logs válidos=6,544
[2026-09-20 18:01:08] Fase 2/4 | logs verificados=9,100/39,328 | logs válidos=6,619
[2026-09-20 18:01:08] Fase 2/4 | logs verificados=9,200/39,328 | logs válidos=6,685
[2026-09-20 18:01:08] Fase 2/4 | logs verificados=9,300/39,328 | logs válidos=6,753
[2026-09-20 18:01:08] Fase 2/4 | logs verificados=9,400/39,328 | logs válidos=6,828
[2026-09-20 18:01:08] Fase 2/4 | logs verificados=9,500/39,328 | logs válidos=6,915
[2026-09-20 18:01:08] Fase 2/4 | logs verificados=9,600/39,328 | logs válidos=6,997
[2026-09-20 18:01:08] Fase 2/4 | logs verificados=9,700/39,328 | logs válidos=7,074
[2026-09-20 18:01:08] Fase 2/4 | logs verificados=9,800/39,328 | logs válidos=7,155
[2026-09-20 18:01:09] Fase 2/4 | logs verificados=9,900/39,328 | logs válidos=7,242
[2026-09-20 18:01:09] Fase 2/4 | logs verificados=10,000/39,328 | logs válidos=7,301
[2026-09-20 18:01:09] Fase 2/4 | logs verificados=10,100/39,328 | logs válidos=7,364
[2026-09-20 18:01:09] Fase 2/4 | logs verificados=10,200/39,328 | logs válidos=7,423
[2026-09-20 18:01:09] Fase 2/4 | logs verificados=10,300/39,328 | logs válidos=7,504
[2026-09-20 18:01:09] Fase 2/4 | logs verificados=10,400/39,328 | logs válidos=7,591
[2026-09-20 18:01:09] Fase 2/4 | logs verificados=10,500/39,328 | logs válidos=7,672
[2026-09-20 18:01:09] Fase 2/4 | logs verificados=10,600/39,328 | logs válidos=7,744
[2026-09-20 18:01:09] Fase 2/4 | logs verificados=10,700/39,328 | logs válidos=7,815
[2026-09-20 18:01:10] Fase 2/4 | logs verificados=10,800/39,328 | logs válidos=7,895
[2026-09-20 18:01:10] Fase 2/4 | logs verificados=10,900/39,328 | logs válidos=7,978
[2026-09-20 18:01:10] Fase 2/4 | logs verificados=11,000/39,328 | logs válidos=8,061
[2026-09-20 18:01:10] Fase 2/4 | logs verificados=11,100/39,328 | logs válidos=8,150
[2026-09-20 18:01:10] Fase 2/4 | logs verificados=11,200/39,328 | logs válidos=8,235
[2026-09-20 18:01:10] Fase 2/4 | logs verificados=11,300/39,328 | logs válidos=8,306
[2026-09-20 18:01:10] Fase 2/4 | logs verificados=11,400/39,328 | logs válidos=8,374
[2026-09-20 18:01:10] Fase 2/4 | logs verificados=11,500/39,328 | logs válidos=8,455
[2026-09-20 18:01:10] Fase 2/4 | logs verificados=11,600/39,328 | logs válidos=8,522
[2026-09-20 18:01:10] Fase 2/4 | logs verificados=11,700/39,328 | logs válidos=8,596
[2026-09-20 18:01:10] Fase 2/4 | logs verificados=11,800/39,328 | logs válidos=8,685
[2026-09-20 18:01:10] Fase 2/4 | logs verificados=11,900/39,328 | logs válidos=8,756
[2026-09-20 18:01:10] Fase 2/4 | logs verificados=12,000/39,328 | logs válidos=8,830
[2026-09-20 18:01:11] Fase 2/4 | logs verificados=12,100/39,328 | logs válidos=8,903
[2026-09-20 18:01:11] Fase 2/4 | logs verificados=12,200/39,328 | logs válidos=8,975
[2026-09-20 18:01:11] Fase 2/4 | logs verificados=12,300/39,328 | logs válidos=9,053
[2026-09-20 18:01:11] Fase 2/4 | logs verificados=12,400/39,328 | logs válidos=9,138
[2026-09-20 18:01:11] Fase 2/4 | logs verificados=12,500/39,328 | logs válidos=9,225
[2026-09-20 18:01:11] Fase 2/4 | logs verificados=12,600/39,328 | logs válidos=9,310
[2026-09-20 18:01:11] Fase 2/4 | logs verificados=12,700/39,328 | logs válidos=9,380
[2026-09-20 18:01:11] Fase 2/4 | logs verificados=12,800/39,328 | logs válidos=9,447
[2026-09-20 18:01:11] Fase 2/4 | logs verificados=12,900/39,328 | logs válidos=9,514
[2026-09-20 18:01:11] Fase 2/4 | logs verificados=13,000/39,328 | logs válidos=9,572
[2026-09-20 18:01:11] Fase 2/4 | logs verificados=13,100/39,328 | logs válidos=9,641
[2026-09-20 18:01:11] Fase 2/4 | logs verificados=13,200/39,328 | logs válidos=9,715
[2026-09-20 18:01:11] Fase 2/4 | logs verificados=13,300/39,328 | logs válidos=9,768
[2026-09-20 18:01:11] Fase 2/4 | logs verificados=13,400/39,328 | logs válidos=9,839
[2026-09-20 18:01:11] Fase 2/4 | logs verificados=13,500/39,328 | logs válidos=9,926
[2026-09-20 18:01:11] Fase 2/4 | logs verificados=13,600/39,328 | logs válidos=10,021
[2026-09-20 18:01:12] Fase 2/4 | logs verificados=13,700/39,328 | logs válidos=10,105
[2026-09-20 18:01:12] Fase 2/4 | logs verificados=13,800/39,328 | logs válidos=10,190
[2026-09-20 18:01:12] Fase 2/4 | logs verificados=13,900/39,328 | logs válidos=10,262
[2026-09-20 18:01:12] Fase 2/4 | logs verificados=14,000/39,328 | logs válidos=10,345
[2026-09-20 18:01:12] Fase 2/4 | logs verificados=14,100/39,328 | logs válidos=10,416
[2026-09-20 18:01:12] Fase 2/4 | logs verificados=14,200/39,328 | logs válidos=10,490
[2026-09-20 18:01:12] Fase 2/4 | logs verificados=14,300/39,328 | logs válidos=10,585
[2026-09-20 18:01:12] Fase 2/4 | logs verificados=14,400/39,328 | logs válidos=10,672
[2026-09-20 18:01:12] Fase 2/4 | logs verificados=14,500/39,328 | logs válidos=10,757
[2026-09-20 18:01:12] Fase 2/4 | logs verificados=14,600/39,328 | logs válidos=10,849
[2026-09-20 18:01:13] Fase 2/4 | logs verificados=14,700/39,328 | logs válidos=10,919
[2026-09-20 18:01:13] Fase 2/4 | logs verificados=14,800/39,328 | logs válidos=11,000
[2026-09-20 18:01:13] Fase 2/4 | logs verificados=14,900/39,328 | logs válidos=11,083
[2026-09-20 18:01:13] Fase 2/4 | logs verificados=15,000/39,328 | logs válidos=11,124
[2026-09-20 18:01:13] Fase 2/4 | logs verificados=15,100/39,328 | logs válidos=11,187
[2026-09-20 18:01:13] Fase 2/4 | logs verificados=15,200/39,328 | logs válidos=11,268
[2026-09-20 18:01:13] Fase 2/4 | logs verificados=15,300/39,328 | logs válidos=11,344
[2026-09-20 18:01:13] Fase 2/4 | logs verificados=15,400/39,328 | logs válidos=11,420
[2026-09-20 18:01:13] Fase 2/4 | logs verificados=15,500/39,328 | logs válidos=11,491
[2026-09-20 18:01:13] Fase 2/4 | logs verificados=15,600/39,328 | logs válidos=11,572
[2026-09-20 18:01:13] Fase 2/4 | logs verificados=15,700/39,328 | logs válidos=11,650
[2026-09-20 18:01:13] Fase 2/4 | logs verificados=15,800/39,328 | logs válidos=11,728
[2026-09-20 18:01:19] Fase 2/4 | logs verificados=15,900/39,328 | logs válidos=11,804
[2026-09-20 18:01:19] Fase 2/4 | logs verificados=16,000/39,328 | logs válidos=11,862
[2026-09-20 18:01:19] Fase 2/4 | logs verificados=16,100/39,328 | logs válidos=11,917
[2026-09-20 18:01:19] Fase 2/4 | logs verificados=16,200/39,328 | logs válidos=11,959
[2026-09-20 18:01:19] Fase 2/4 | logs verificados=16,300/39,328 | logs válidos=12,043
[2026-09-20 18:01:19] Fase 2/4 | logs verificados=16,400/39,328 | logs válidos=12,107
[2026-09-20 18:01:19] Fase 2/4 | logs verificados=16,500/39,328 | logs válidos=12,169
[2026-09-20 18:01:19] Fase 2/4 | logs verificados=16,600/39,328 | logs válidos=12,226
[2026-09-20 18:01:19] Fase 2/4 | logs verificados=16,700/39,328 | logs válidos=12,272
[2026-09-20 18:01:19] Fase 2/4 | logs verificados=16,800/39,328 | logs válidos=12,335
[2026-09-20 18:01:19] Fase 2/4 | logs verificados=16,900/39,328 | logs válidos=12,396
[2026-09-20 18:01:19] Fase 2/4 | logs verificados=17,000/39,328 | logs válidos=12,456
[2026-09-20 18:01:19] Fase 2/4 | logs verificados=17,100/39,328 | logs válidos=12,518
[2026-09-20 18:01:19] Fase 2/4 | logs verificados=17,200/39,328 | logs válidos=12,581
[2026-09-20 18:01:19] Fase 2/4 | logs verificados=17,300/39,328 | logs válidos=12,640
[2026-09-20 18:01:19] Fase 2/4 | logs verificados=17,400/39,328 | logs válidos=12,696
[2026-09-20 18:01:19] Fase 2/4 | logs verificados=17,500/39,328 | logs válidos=12,757
[2026-09-20 18:01:19] Fase 2/4 | logs verificados=17,600/39,328 | logs válidos=12,827
[2026-09-20 18:01:19] Fase 2/4 | logs verificados=17,700/39,328 | logs válidos=12,906
[2026-09-20 18:01:19] Fase 2/4 | logs verificados=17,800/39,328 | logs válidos=12,988
[2026-09-20 18:01:19] Fase 2/4 | logs verificados=17,900/39,328 | logs válidos=13,070
[2026-09-20 18:01:19] Fase 2/4 | logs verificados=18,000/39,328 | logs válidos=13,155
[2026-09-20 18:01:19] Fase 2/4 | logs verificados=18,100/39,328 | logs válidos=13,218
[2026-09-20 18:01:19] Fase 2/4 | logs verificados=18,200/39,328 | logs válidos=13,283
[2026-09-20 18:01:19] Fase 2/4 | logs verificados=18,300/39,328 | logs válidos=13,353
[2026-09-20 18:01:20] Fase 2/4 | logs verificados=18,400/39,328 | logs válidos=13,415
[2026-09-20 18:01:20] Fase 2/4 | logs verificados=18,500/39,328 | logs válidos=13,483
[2026-09-20 18:01:20] Fase 2/4 | logs verificados=18,600/39,328 | logs válidos=13,574
[2026-09-20 18:01:20] Fase 2/4 | logs verificados=18,700/39,328 | logs válidos=13,645
[2026-09-20 18:01:20] Fase 2/4 | logs verificados=18,800/39,328 | logs válidos=13,725
[2026-09-20 18:01:20] Fase 2/4 | logs verificados=18,900/39,328 | logs válidos=13,779
[2026-09-20 18:01:20] Fase 2/4 | logs verificados=19,000/39,328 | logs válidos=13,861
[2026-09-20 18:01:20] Fase 2/4 | logs verificados=19,100/39,328 | logs válidos=13,936
[2026-09-20 18:01:20] Fase 2/4 | logs verificados=19,200/39,328 | logs válidos=14,028
[2026-09-20 18:01:20] Fase 2/4 | logs verificados=19,300/39,328 | logs válidos=14,110
[2026-09-20 18:01:20] Fase 2/4 | logs verificados=19,400/39,328 | logs válidos=14,194
[2026-09-20 18:01:20] Fase 2/4 | logs verificados=19,500/39,328 | logs válidos=14,274
[2026-09-20 18:01:20] Fase 2/4 | logs verificados=19,600/39,328 | logs válidos=14,357
[2026-09-20 18:01:20] Fase 2/4 | logs verificados=19,700/39,328 | logs válidos=14,426
[2026-09-20 18:01:20] Fase 2/4 | logs verificados=19,800/39,328 | logs válidos=14,520
[2026-09-20 18:01:20] Fase 2/4 | logs verificados=19,900/39,328 | logs válidos=14,589
[2026-09-20 18:01:20] Fase 2/4 | logs verificados=20,000/39,328 | logs válidos=14,651
[2026-09-20 18:01:21] Fase 2/4 | logs verificados=20,100/39,328 | logs válidos=14,692
[2026-09-20 18:01:21] Fase 2/4 | logs verificados=20,200/39,328 | logs válidos=14,759
[2026-09-20 18:01:21] Fase 2/4 | logs verificados=20,300/39,328 | logs válidos=14,816
[2026-09-20 18:01:21] Fase 2/4 | logs verificados=20,400/39,328 | logs válidos=14,875
[2026-09-20 18:01:21] Fase 2/4 | logs verificados=20,500/39,328 | logs válidos=14,967
[2026-09-20 18:01:21] Fase 2/4 | logs verificados=20,600/39,328 | logs válidos=15,064
[2026-09-20 18:01:21] Fase 2/4 | logs verificados=20,700/39,328 | logs válidos=15,157
[2026-09-20 18:01:21] Fase 2/4 | logs verificados=20,800/39,328 | logs válidos=15,251
[2026-09-20 18:01:21] Fase 2/4 | logs verificados=20,900/39,328 | logs válidos=15,331
[2026-09-20 18:01:21] Fase 2/4 | logs verificados=21,000/39,328 | logs válidos=15,422
[2026-09-20 18:01:21] Fase 2/4 | logs verificados=21,100/39,328 | logs válidos=15,517
[2026-09-20 18:01:21] Fase 2/4 | logs verificados=21,200/39,328 | logs válidos=15,605
[2026-09-20 18:01:21] Fase 2/4 | logs verificados=21,300/39,328 | logs válidos=15,669
[2026-09-20 18:01:21] Fase 2/4 | logs verificados=21,400/39,328 | logs válidos=15,761
[2026-09-20 18:01:21] Fase 2/4 | logs verificados=21,500/39,328 | logs válidos=15,838
[2026-09-20 18:01:21] Fase 2/4 | logs verificados=21,600/39,328 | logs válidos=15,933
[2026-09-20 18:01:21] Fase 2/4 | logs verificados=21,700/39,328 | logs válidos=16,032
[2026-09-20 18:01:22] Fase 2/4 | logs verificados=21,800/39,328 | logs válidos=16,131
[2026-09-20 18:01:22] Fase 2/4 | logs verificados=21,900/39,328 | logs válidos=16,216
[2026-09-20 18:01:22] Fase 2/4 | logs verificados=22,000/39,328 | logs válidos=16,277
[2026-09-20 18:01:22] Fase 2/4 | logs verificados=22,100/39,328 | logs válidos=16,347
[2026-09-20 18:01:22] Fase 2/4 | logs verificados=22,200/39,328 | logs válidos=16,412
[2026-09-20 18:01:22] Fase 2/4 | logs verificados=22,300/39,328 | logs válidos=16,500
[2026-09-20 18:01:22] Fase 2/4 | logs verificados=22,400/39,328 | logs válidos=16,591
[2026-09-20 18:01:22] Fase 2/4 | logs verificados=22,500/39,328 | logs válidos=16,683
[2026-09-20 18:01:22] Fase 2/4 | logs verificados=22,600/39,328 | logs válidos=16,752
[2026-09-20 18:01:22] Fase 2/4 | logs verificados=22,700/39,328 | logs válidos=16,842
[2026-09-20 18:01:22] Fase 2/4 | logs verificados=22,800/39,328 | logs válidos=16,924
[2026-09-20 18:01:22] Fase 2/4 | logs verificados=22,900/39,328 | logs válidos=16,995
[2026-09-20 18:01:22] Fase 2/4 | logs verificados=23,000/39,328 | logs válidos=17,071
[2026-09-20 18:01:22] Fase 2/4 | logs verificados=23,100/39,328 | logs válidos=17,136
[2026-09-20 18:01:22] Fase 2/4 | logs verificados=23,200/39,328 | logs válidos=17,215
[2026-09-20 18:01:22] Fase 2/4 | logs verificados=23,300/39,328 | logs válidos=17,305
[2026-09-20 18:01:22] Fase 2/4 | logs verificados=23,400/39,328 | logs válidos=17,384
[2026-09-20 18:01:23] Fase 2/4 | logs verificados=23,500/39,328 | logs válidos=17,468
[2026-09-20 18:01:23] Fase 2/4 | logs verificados=23,600/39,328 | logs válidos=17,543
[2026-09-20 18:01:23] Fase 2/4 | logs verificados=23,700/39,328 | logs válidos=17,630
[2026-09-20 18:01:23] Fase 2/4 | logs verificados=23,800/39,328 | logs válidos=17,715
[2026-09-20 18:01:23] Fase 2/4 | logs verificados=23,900/39,328 | logs válidos=17,800
[2026-09-20 18:01:23] Fase 2/4 | logs verificados=24,000/39,328 | logs válidos=17,881
[2026-09-20 18:01:23] Fase 2/4 | logs verificados=24,100/39,328 | logs válidos=17,966
[2026-09-20 18:01:23] Fase 2/4 | logs verificados=24,200/39,328 | logs válidos=18,052
[2026-09-20 18:01:23] Fase 2/4 | logs verificados=24,300/39,328 | logs válidos=18,144
[2026-09-20 18:01:23] Fase 2/4 | logs verificados=24,400/39,328 | logs válidos=18,222
[2026-09-20 18:01:23] Fase 2/4 | logs verificados=24,500/39,328 | logs válidos=18,302
[2026-09-20 18:01:23] Fase 2/4 | logs verificados=24,600/39,328 | logs válidos=18,393
[2026-09-20 18:01:23] Fase 2/4 | logs verificados=24,700/39,328 | logs válidos=18,485
[2026-09-20 18:01:23] Fase 2/4 | logs verificados=24,800/39,328 | logs válidos=18,576
[2026-09-20 18:01:23] Fase 2/4 | logs verificados=24,900/39,328 | logs válidos=18,658
[2026-09-20 18:01:23] Fase 2/4 | logs verificados=25,000/39,328 | logs válidos=18,736
[2026-09-20 18:01:23] Fase 2/4 | logs verificados=25,100/39,328 | logs válidos=18,813
[2026-09-20 18:01:24] Fase 2/4 | logs verificados=25,200/39,328 | logs válidos=18,889
[2026-09-20 18:01:24] Fase 2/4 | logs verificados=25,300/39,328 | logs válidos=18,982
[2026-09-20 18:01:24] Fase 2/4 | logs verificados=25,400/39,328 | logs válidos=19,079
[2026-09-20 18:01:24] Fase 2/4 | logs verificados=25,500/39,328 | logs válidos=19,171
[2026-09-20 18:01:24] Fase 2/4 | logs verificados=25,600/39,328 | logs válidos=19,271
[2026-09-20 18:01:24] Fase 2/4 | logs verificados=25,700/39,328 | logs válidos=19,363
[2026-09-20 18:01:24] Fase 2/4 | logs verificados=25,800/39,328 | logs válidos=19,458
[2026-09-20 18:01:24] Fase 2/4 | logs verificados=25,900/39,328 | logs válidos=19,548
[2026-09-20 18:01:24] Fase 2/4 | logs verificados=26,000/39,328 | logs válidos=19,617
[2026-09-20 18:01:24] Fase 2/4 | logs verificados=26,100/39,328 | logs válidos=19,711
[2026-09-20 18:01:24] Fase 2/4 | logs verificados=26,200/39,328 | logs válidos=19,795
[2026-09-20 18:01:24] Fase 2/4 | logs verificados=26,300/39,328 | logs válidos=19,886
[2026-09-20 18:01:24] Fase 2/4 | logs verificados=26,400/39,328 | logs válidos=19,973
[2026-09-20 18:01:24] Fase 2/4 | logs verificados=26,500/39,328 | logs válidos=20,061
[2026-09-20 18:01:24] Fase 2/4 | logs verificados=26,600/39,328 | logs válidos=20,126
[2026-09-20 18:01:24] Fase 2/4 | logs verificados=26,700/39,328 | logs válidos=20,208
[2026-09-20 18:01:24] Fase 2/4 | logs verificados=26,800/39,328 | logs válidos=20,267
[2026-09-20 18:01:24] Fase 2/4 | logs verificados=26,900/39,328 | logs válidos=20,342
[2026-09-20 18:01:24] Fase 2/4 | logs verificados=27,000/39,328 | logs válidos=20,399
[2026-09-20 18:01:24] Fase 2/4 | logs verificados=27,100/39,328 | logs válidos=20,464
[2026-09-20 18:01:24] Fase 2/4 | logs verificados=27,200/39,328 | logs válidos=20,553
[2026-09-20 18:01:25] Fase 2/4 | logs verificados=27,300/39,328 | logs válidos=20,643
[2026-09-20 18:01:25] Fase 2/4 | logs verificados=27,400/39,328 | logs válidos=20,722
[2026-09-20 18:01:25] Fase 2/4 | logs verificados=27,500/39,328 | logs válidos=20,805
[2026-09-20 18:01:25] Fase 2/4 | logs verificados=27,600/39,328 | logs válidos=20,890
[2026-09-20 18:01:25] Fase 2/4 | logs verificados=27,700/39,328 | logs válidos=20,990
[2026-09-20 18:01:25] Fase 2/4 | logs verificados=27,800/39,328 | logs válidos=21,083
[2026-09-20 18:01:25] Fase 2/4 | logs verificados=27,900/39,328 | logs válidos=21,169
[2026-09-20 18:01:25] Fase 2/4 | logs verificados=28,000/39,328 | logs válidos=21,263
[2026-09-20 18:01:25] Fase 2/4 | logs verificados=28,100/39,328 | logs válidos=21,340
[2026-09-20 18:01:25] Fase 2/4 | logs verificados=28,200/39,328 | logs válidos=21,427
